


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-11' And DATE '2021-04-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 354799995       1
11-APR-21 21 356799997       1
11-APR-21 21 362499583       1
11-APR-21 21 363799681       1
11-APR-21 21 364691937       1
11-APR-21 21 366499587       1
11-APR-21 21 366691939       1
11-APR-21 21 367799990       1
11-APR-21 21 369799687       1
11-APR-21 21 372799682       1
11-APR-21 21 426984767       1
11-APR-21 21 430115356       1
11-APR-21 21 506088889       1
11-APR-21 21 519099192       2
11-APR-21 21 528099319       1
11-APR-21 21 609172515       1
11-APR-21 21 622114700       1
11-APR-21 21 623114701       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 21 624114702       1
11-APR-21 21 625114703       1
11-APR-21 21 626605630       1
11-APR-21 21 627175993       1
11-APR-21 21 667729136       1
11-APR-21 21 668175992       1
11-APR-21 21 672752233       1
11-APR-21 21 675140746       1
11-APR-21 21 675977725       1
11-APR-21 21 688931003       2
11-APR-21 21 767799108       1
11-APR-21 21 791950491       1
11-APR-21 21 795950495       1
11-APR-21 21 813978597       3
11-APR-21 21 813995098       2
11-APR-21 21 910114886       2
11-APR-21 21 910190812       2
11-APR-21 21 910903536       2
11-APR-21 21 923116253       1
11-APR-21 22 014027090       1
11-APR-21 22 014411564       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 22 014441000       1
11-APR-21 22 099008407       7
11-APR-21 22 099008419       8
11-APR-21 22 100743132       1
11-APR-21 22 101199570       1
11-APR-21 22 103745444       2
11-APR-21 22 115745448       1
11-APR-21 22 122757911       1
11-APR-21 22 123757912       1
11-APR-21 22 126757915       1
11-APR-21 22 127757916       1
11-APR-21 22 138903263       1
11-APR-21 22 144120007       1
11-APR-21 22 205961471       1
11-APR-21 22 206961472       1
11-APR-21 22 214199653       1
11-APR-21 22 254195639       2
11-APR-21 22 254425640       3
11-APR-21 22 260627925       1
11-APR-21 22 262195639       8
11-APR-21 22 268195635       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 22 268199532       1
11-APR-21 22 304799452       1
11-APR-21 22 304799577       1
11-APR-21 22 312799577       1
11-APR-21 22 317783771       1
11-APR-21 22 317799457       2
11-APR-21 22 319799574       2
11-APR-21 22 320199006       1
11-APR-21 22 321631574       2
11-APR-21 22 321911542       1
